VTX, IDX, in_ATTRIBUTE0.x, in_ATTRIBUTE0.y, in_ATTRIBUTE0.z, in_ATTRIBUTE1.x, in_ATTRIBUTE1.y, in_ATTRIBUTE1.z, in_ATTRIBUTE1.w, in_ATTRIBUTE2.x, in_ATTRIBUTE2.y, in_ATTRIBUTE2.z, in_ATTRIBUTE2.w, in_ATTRIBUTE3.x, in_ATTRIBUTE3.y, in_ATTRIBUTE3.z, in_ATTRIBUTE3.w, in_ATTRIBUTE4.x, in_ATTRIBUTE4.y, in_ATTRIBUTE4.z, in_ATTRIBUTE4.w, in_ATTRIBUTE5.x, in_ATTRIBUTE5.y, in_ATTRIBUTE13.x, in_ATTRIBUTE13.y, in_ATTRIBUTE13.z, in_ATTRIBUTE13.w
4863, 12375,  9.29766,  3.09984,  158.11124,  0.54902,  0.00392,  0.53333,  0.50196,  0.99216,  0.55294,  0.54118,  1.00, 0, 1, 0, 0,  0.82745,  0.17255,  0.00,  0.00,  0.31055,  0.28369,  1.00,  1.00,  1.00,  1.00
4864, 12377,  8.64657,  3.67915,  160.42799,  0.63922,  0.02353,  0.57255,  0.50196,  0.96471,  0.65098,  0.58431,  1.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.31055,  0.15149,  1.00,  1.00,  1.00,  1.00
4865, 12376,  8.26249,  5.08621,  160.17242,  0.61569,  0.01569,  0.56471,  0.50196,  0.96863,  0.62745,  0.60784,  1.00, 0, 1, 0, 0,  0.92157,  0.07843,  0.00,  0.00,  0.0441,  0.15149,  1.00,  1.00,  1.00,  1.00
4866, 12378,  7.45265,  6.00015,  162.91566,  0.67059,  0.03529,  0.57255,  0.50196,  0.96078,  0.67843,  0.54902,  1.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.0441,  0.02168,  1.00,  1.00,  1.00,  1.00
4867, 12376,  8.26249,  5.08621,  160.17242,  0.61569,  0.01569,  0.56471,  0.50196,  0.96863,  0.62745,  0.60784,  1.00, 0, 1, 0, 0,  0.92157,  0.07843,  0.00,  0.00,  0.0441,  0.15149,  1.00,  1.00,  1.00,  1.00
4868, 12377,  8.64657,  3.67915,  160.42799,  0.63922,  0.02353,  0.57255,  0.50196,  0.96471,  0.65098,  0.58431,  1.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.31055,  0.15149,  1.00,  1.00,  1.00,  1.00
4869, 12378,  7.45265,  6.00015,  162.91566,  0.67059,  0.03529,  0.57255,  0.50196,  0.96078,  0.67843,  0.54902,  1.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.0441,  0.02168,  1.00,  1.00,  1.00,  1.00
4870, 12376,  8.26249,  5.08621,  160.17242,  0.61569,  0.01569,  0.56471,  0.50196,  0.96863,  0.62745,  0.60784,  1.00, 0, 1, 0, 0,  0.92157,  0.07843,  0.00,  0.00,  0.0441,  0.15149,  1.00,  1.00,  1.00,  1.00
4871, 12377,  8.64657,  3.67915,  160.42799,  0.63922,  0.02353,  0.57255,  0.50196,  0.96471,  0.65098,  0.58431,  1.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.31055,  0.15149,  1.00,  1.00,  1.00,  1.00
4872, 12377,  8.64657,  3.67915,  160.42799,  0.63922,  0.02353,  0.57255,  0.50196,  0.96471,  0.65098,  0.58431,  1.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.31055,  0.15149,  1.00,  1.00,  1.00,  1.00
4873, 12379,  8.11606,  4.44067,  163.12198,  0.69412,  0.04314,  0.55686,  0.50196,  0.95686,  0.69804,  0.53333,  1.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.31055,  0.02168,  1.00,  1.00,  1.00,  1.00
4874, 12378,  7.45265,  6.00015,  162.91566,  0.67059,  0.03529,  0.57255,  0.50196,  0.96078,  0.67843,  0.54902,  1.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.0441,  0.02168,  1.00,  1.00,  1.00,  1.00
4875, 12377,  8.64657,  3.67915,  160.42799,  0.63922,  0.02353,  0.57255,  0.50196,  0.96471,  0.65098,  0.58431,  1.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.31055,  0.15149,  1.00,  1.00,  1.00,  1.00
4876, 12379,  8.11606,  4.44067,  163.12198,  0.69412,  0.04314,  0.55686,  0.50196,  0.95686,  0.69804,  0.53333,  1.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.31055,  0.02168,  1.00,  1.00,  1.00,  1.00
4877, 12378,  7.45265,  6.00015,  162.91566,  0.67059,  0.03529,  0.57255,  0.50196,  0.96078,  0.67843,  0.54902,  1.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.0441,  0.02168,  1.00,  1.00,  1.00,  1.00
4878, 12380,  8.56153,  2.08762,  149.57663,  0.89412,  0.20,  0.55294,  0.50196,  0.76078,  0.88235,  0.67843,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.17676,  0.98047,  1.00,  1.00,  1.00,  1.00
4879, 12381,  8.33945,  1.7604,  150.59579,  0.8549,  0.16863,  0.61961,  0.50196,  0.84706,  0.84706,  0.42353,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.23425,  0.87402,  1.00,  1.00,  1.00,  1.00
4880, 12382,  8.00122,  2.04638,  150.48097,  0.87059,  0.17255,  0.56078,  0.50196,  0.83137,  0.86667,  0.44314,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.0397,  0.88086,  1.00,  1.00,  1.00,  1.00
4881, 12380,  8.56153,  2.08762,  149.57663,  0.89412,  0.20,  0.55294,  0.50196,  0.76078,  0.88235,  0.67843,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.17676,  0.98047,  1.00,  1.00,  1.00,  1.00
4882, 12381,  8.33945,  1.7604,  150.59579,  0.8549,  0.16863,  0.61961,  0.50196,  0.84706,  0.84706,  0.42353,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.23425,  0.87402,  1.00,  1.00,  1.00,  1.00
4883, 12382,  8.00122,  2.04638,  150.48097,  0.87059,  0.17255,  0.56078,  0.50196,  0.83137,  0.86667,  0.44314,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.0397,  0.88086,  1.00,  1.00,  1.00,  1.00
4884, 12383,  8.22917,  2.639,  151.39156,  0.80784,  0.15686,  0.69804,  0.50196,  0.85098,  0.62353,  0.16471,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.04538,  0.76709,  1.00,  1.00,  1.00,  1.00
4885, 12382,  8.00122,  2.04638,  150.48097,  0.87059,  0.17255,  0.56078,  0.50196,  0.83137,  0.86667,  0.44314,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.0397,  0.88086,  1.00,  1.00,  1.00,  1.00
4886, 12381,  8.33945,  1.7604,  150.59579,  0.8549,  0.16863,  0.61961,  0.50196,  0.84706,  0.84706,  0.42353,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.23425,  0.87402,  1.00,  1.00,  1.00,  1.00
4887, 12383,  8.22917,  2.639,  151.39156,  0.80784,  0.15686,  0.69804,  0.50196,  0.85098,  0.62353,  0.16471,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.04538,  0.76709,  1.00,  1.00,  1.00,  1.00
4888, 12382,  8.00122,  2.04638,  150.48097,  0.87059,  0.17255,  0.56078,  0.50196,  0.83137,  0.86667,  0.44314,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.0397,  0.88086,  1.00,  1.00,  1.00,  1.00
4889, 12381,  8.33945,  1.7604,  150.59579,  0.8549,  0.16863,  0.61961,  0.50196,  0.84706,  0.84706,  0.42353,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.23425,  0.87402,  1.00,  1.00,  1.00,  1.00
4890, 12381,  8.33945,  1.7604,  150.59579,  0.8549,  0.16863,  0.61961,  0.50196,  0.84706,  0.84706,  0.42353,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.23425,  0.87402,  1.00,  1.00,  1.00,  1.00
4891, 12384,  8.72429,  2.14205,  151.75618,  0.80,  0.19608,  0.76078,  0.50196,  0.86275,  0.57255,  0.16471,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.22668,  0.76709,  1.00,  1.00,  1.00,  1.00
4892, 12383,  8.22917,  2.639,  151.39156,  0.80784,  0.15686,  0.69804,  0.50196,  0.85098,  0.62353,  0.16471,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.04538,  0.76709,  1.00,  1.00,  1.00,  1.00
4893, 12381,  8.33945,  1.7604,  150.59579,  0.8549,  0.16863,  0.61961,  0.50196,  0.84706,  0.84706,  0.42353,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.23425,  0.87402,  1.00,  1.00,  1.00,  1.00
4894, 12384,  8.72429,  2.14205,  151.75618,  0.80,  0.19608,  0.76078,  0.50196,  0.86275,  0.57255,  0.16471,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.22668,  0.76709,  1.00,  1.00,  1.00,  1.00
4895, 12383,  8.22917,  2.639,  151.39156,  0.80784,  0.15686,  0.69804,  0.50196,  0.85098,  0.62353,  0.16471,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.04538,  0.76709,  1.00,  1.00,  1.00,  1.00
4896, 12385,  9.10209,  3.93152,  151.92146,  0.76863,  0.21176,  0.80784,  0.50196,  0.88235,  0.51765,  0.18039,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.0441,  0.59619,  1.00,  1.00,  1.00,  1.00
4897, 12383,  8.22917,  2.639,  151.39156,  0.80784,  0.15686,  0.69804,  0.50196,  0.85098,  0.62353,  0.16471,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.04538,  0.76709,  1.00,  1.00,  1.00,  1.00
4898, 12384,  8.72429,  2.14205,  151.75618,  0.80,  0.19608,  0.76078,  0.50196,  0.86275,  0.57255,  0.16471,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.22668,  0.76709,  1.00,  1.00,  1.00,  1.00
4899, 12385,  9.10209,  3.93152,  151.92146,  0.76863,  0.21176,  0.80784,  0.50196,  0.88235,  0.51765,  0.18039,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.0441,  0.59619,  1.00,  1.00,  1.00,  1.00
4900, 12383,  8.22917,  2.639,  151.39156,  0.80784,  0.15686,  0.69804,  0.50196,  0.85098,  0.62353,  0.16471,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.04538,  0.76709,  1.00,  1.00,  1.00,  1.00
4901, 12384,  8.72429,  2.14205,  151.75618,  0.80,  0.19608,  0.76078,  0.50196,  0.86275,  0.57255,  0.16471,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.22668,  0.76709,  1.00,  1.00,  1.00,  1.00
4902, 12384,  8.72429,  2.14205,  151.75618,  0.80,  0.19608,  0.76078,  0.50196,  0.86275,  0.57255,  0.16471,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.22668,  0.76709,  1.00,  1.00,  1.00,  1.00
4903, 12386,  9.84883,  3.17545,  152.85461,  0.75686,  0.22745,  0.83137,  0.50196,  0.9098,  0.54118,  0.21569,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.31055,  0.59619,  1.00,  1.00,  1.00,  1.00
4904, 12385,  9.10209,  3.93152,  151.92146,  0.76863,  0.21176,  0.80784,  0.50196,  0.88235,  0.51765,  0.18039,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.0441,  0.59619,  1.00,  1.00,  1.00,  1.00
4905, 12384,  8.72429,  2.14205,  151.75618,  0.80,  0.19608,  0.76078,  0.50196,  0.86275,  0.57255,  0.16471,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.22668,  0.76709,  1.00,  1.00,  1.00,  1.00
4906, 12386,  9.84883,  3.17545,  152.85461,  0.75686,  0.22745,  0.83137,  0.50196,  0.9098,  0.54118,  0.21569,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.31055,  0.59619,  1.00,  1.00,  1.00,  1.00
4907, 12385,  9.10209,  3.93152,  151.92146,  0.76863,  0.21176,  0.80784,  0.50196,  0.88235,  0.51765,  0.18039,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.0441,  0.59619,  1.00,  1.00,  1.00,  1.00
4908, 12387,  9.42227,  4.64713,  152.68317,  0.75294,  0.22353,  0.83137,  0.50196,  0.92941,  0.65882,  0.30196,  1.00, 1, 0, 0, 0,  0.90196,  0.09804,  0.00,  0.00,  0.0441,  0.54443,  1.00,  1.00,  1.00,  1.00
4909, 12385,  9.10209,  3.93152,  151.92146,  0.76863,  0.21176,  0.80784,  0.50196,  0.88235,  0.51765,  0.18039,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.0441,  0.59619,  1.00,  1.00,  1.00,  1.00
4910, 12386,  9.84883,  3.17545,  152.85461,  0.75686,  0.22745,  0.83137,  0.50196,  0.9098,  0.54118,  0.21569,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.31055,  0.59619,  1.00,  1.00,  1.00,  1.00
4911, 12387,  9.42227,  4.64713,  152.68317,  0.75294,  0.22353,  0.83137,  0.50196,  0.92941,  0.65882,  0.30196,  1.00, 1, 0, 0, 0,  0.90196,  0.09804,  0.00,  0.00,  0.0441,  0.54443,  1.00,  1.00,  1.00,  1.00
4912, 12385,  9.10209,  3.93152,  151.92146,  0.76863,  0.21176,  0.80784,  0.50196,  0.88235,  0.51765,  0.18039,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.0441,  0.59619,  1.00,  1.00,  1.00,  1.00
4913, 12386,  9.84883,  3.17545,  152.85461,  0.75686,  0.22745,  0.83137,  0.50196,  0.9098,  0.54118,  0.21569,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.31055,  0.59619,  1.00,  1.00,  1.00,  1.00
4914, 12386,  9.84883,  3.17545,  152.85461,  0.75686,  0.22745,  0.83137,  0.50196,  0.9098,  0.54118,  0.21569,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.31055,  0.59619,  1.00,  1.00,  1.00,  1.00
4915, 12388,  10.26147,  3.71487,  153.81358,  0.74118,  0.21569,  0.83137,  0.50196,  0.93333,  0.69804,  0.34902,  1.00, 1, 0, 0, 0,  0.90588,  0.09412,  0.00,  0.00,  0.31055,  0.54443,  1.00,  1.00,  1.00,  1.00
4916, 12387,  9.42227,  4.64713,  152.68317,  0.75294,  0.22353,  0.83137,  0.50196,  0.92941,  0.65882,  0.30196,  1.00, 1, 0, 0, 0,  0.90196,  0.09804,  0.00,  0.00,  0.0441,  0.54443,  1.00,  1.00,  1.00,  1.00
4917, 12386,  9.84883,  3.17545,  152.85461,  0.75686,  0.22745,  0.83137,  0.50196,  0.9098,  0.54118,  0.21569,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.31055,  0.59619,  1.00,  1.00,  1.00,  1.00
4918, 12388,  10.26147,  3.71487,  153.81358,  0.74118,  0.21569,  0.83137,  0.50196,  0.93333,  0.69804,  0.34902,  1.00, 1, 0, 0, 0,  0.90588,  0.09412,  0.00,  0.00,  0.31055,  0.54443,  1.00,  1.00,  1.00,  1.00
4919, 12387,  9.42227,  4.64713,  152.68317,  0.75294,  0.22353,  0.83137,  0.50196,  0.92941,  0.65882,  0.30196,  1.00, 1, 0, 0, 0,  0.90196,  0.09804,  0.00,  0.00,  0.0441,  0.54443,  1.00,  1.00,  1.00,  1.00
4920, 12389,  9.32023,  5.19881,  153.4866,  0.74118,  0.21176,  0.82745,  0.50196,  0.9098,  0.76863,  0.42745,  1.00, 1, 0, 0, 0,  0.89412,  0.10588,  0.00,  0.00,  0.04697,  0.49146,  1.00,  1.00,  1.00,  1.00
4921, 12387,  9.42227,  4.64713,  152.68317,  0.75294,  0.22353,  0.83137,  0.50196,  0.92941,  0.65882,  0.30196,  1.00, 1, 0, 0, 0,  0.90196,  0.09804,  0.00,  0.00,  0.0441,  0.54443,  1.00,  1.00,  1.00,  1.00
4922, 12388,  10.26147,  3.71487,  153.81358,  0.74118,  0.21569,  0.83137,  0.50196,  0.93333,  0.69804,  0.34902,  1.00, 1, 0, 0, 0,  0.90588,  0.09412,  0.00,  0.00,  0.31055,  0.54443,  1.00,  1.00,  1.00,  1.00
4923, 12389,  9.32023,  5.19881,  153.4866,  0.74118,  0.21176,  0.82745,  0.50196,  0.9098,  0.76863,  0.42745,  1.00, 1, 0, 0, 0,  0.89412,  0.10588,  0.00,  0.00,  0.04697,  0.49146,  1.00,  1.00,  1.00,  1.00
4924, 12387,  9.42227,  4.64713,  152.68317,  0.75294,  0.22353,  0.83137,  0.50196,  0.92941,  0.65882,  0.30196,  1.00, 1, 0, 0, 0,  0.90196,  0.09804,  0.00,  0.00,  0.0441,  0.54443,  1.00,  1.00,  1.00,  1.00
4925, 12388,  10.26147,  3.71487,  153.81358,  0.74118,  0.21569,  0.83137,  0.50196,  0.93333,  0.69804,  0.34902,  1.00, 1, 0, 0, 0,  0.90588,  0.09412,  0.00,  0.00,  0.31055,  0.54443,  1.00,  1.00,  1.00,  1.00
4926, 12388,  10.26147,  3.71487,  153.81358,  0.74118,  0.21569,  0.83137,  0.50196,  0.93333,  0.69804,  0.34902,  1.00, 1, 0, 0, 0,  0.90588,  0.09412,  0.00,  0.00,  0.31055,  0.54443,  1.00,  1.00,  1.00,  1.00
4927, 12390,  10.28734,  4.04527,  154.79446,  0.73725,  0.20784,  0.82745,  0.50196,  0.90588,  0.78431,  0.4549,  1.00, 1, 0, 0, 0,  0.76078,  0.23922,  0.00,  0.00,  0.30737,  0.49146,  1.00,  1.00,  1.00,  1.00
4928, 12389,  9.32023,  5.19881,  153.4866,  0.74118,  0.21176,  0.82745,  0.50196,  0.9098,  0.76863,  0.42745,  1.00, 1, 0, 0, 0,  0.89412,  0.10588,  0.00,  0.00,  0.04697,  0.49146,  1.00,  1.00,  1.00,  1.00
4929, 12388,  10.26147,  3.71487,  153.81358,  0.74118,  0.21569,  0.83137,  0.50196,  0.93333,  0.69804,  0.34902,  1.00, 1, 0, 0, 0,  0.90588,  0.09412,  0.00,  0.00,  0.31055,  0.54443,  1.00,  1.00,  1.00,  1.00
4930, 12390,  10.28734,  4.04527,  154.79446,  0.73725,  0.20784,  0.82745,  0.50196,  0.90588,  0.78431,  0.4549,  1.00, 1, 0, 0, 0,  0.76078,  0.23922,  0.00,  0.00,  0.30737,  0.49146,  1.00,  1.00,  1.00,  1.00
4931, 12389,  9.32023,  5.19881,  153.4866,  0.74118,  0.21176,  0.82745,  0.50196,  0.9098,  0.76863,  0.42745,  1.00, 1, 0, 0, 0,  0.89412,  0.10588,  0.00,  0.00,  0.04697,  0.49146,  1.00,  1.00,  1.00,  1.00
4932, 12391,  9.06144,  5.61279,  154.33345,  0.73333,  0.20784,  0.83137,  0.50196,  0.88627,  0.81176,  0.49412,  1.00, 1, 0, 0, 0,  0.7098,  0.2902,  0.00,  0.00,  0.0441,  0.43726,  1.00,  1.00,  1.00,  1.00
4933, 12389,  9.32023,  5.19881,  153.4866,  0.74118,  0.21176,  0.82745,  0.50196,  0.9098,  0.76863,  0.42745,  1.00, 1, 0, 0, 0,  0.89412,  0.10588,  0.00,  0.00,  0.04697,  0.49146,  1.00,  1.00,  1.00,  1.00
4934, 12390,  10.28734,  4.04527,  154.79446,  0.73725,  0.20784,  0.82745,  0.50196,  0.90588,  0.78431,  0.4549,  1.00, 1, 0, 0, 0,  0.76078,  0.23922,  0.00,  0.00,  0.30737,  0.49146,  1.00,  1.00,  1.00,  1.00
4935, 12391,  9.06144,  5.61279,  154.33345,  0.73333,  0.20784,  0.83137,  0.50196,  0.88627,  0.81176,  0.49412,  1.00, 1, 0, 0, 0,  0.7098,  0.2902,  0.00,  0.00,  0.0441,  0.43726,  1.00,  1.00,  1.00,  1.00
4936, 12389,  9.32023,  5.19881,  153.4866,  0.74118,  0.21176,  0.82745,  0.50196,  0.9098,  0.76863,  0.42745,  1.00, 1, 0, 0, 0,  0.89412,  0.10588,  0.00,  0.00,  0.04697,  0.49146,  1.00,  1.00,  1.00,  1.00
4937, 12390,  10.28734,  4.04527,  154.79446,  0.73725,  0.20784,  0.82745,  0.50196,  0.90588,  0.78431,  0.4549,  1.00, 1, 0, 0, 0,  0.76078,  0.23922,  0.00,  0.00,  0.30737,  0.49146,  1.00,  1.00,  1.00,  1.00
4938, 12390,  10.28734,  4.04527,  154.79446,  0.73725,  0.20784,  0.82745,  0.50196,  0.90588,  0.78431,  0.4549,  1.00, 1, 0, 0, 0,  0.76078,  0.23922,  0.00,  0.00,  0.30737,  0.49146,  1.00,  1.00,  1.00,  1.00
4939, 12392,  10.04234,  4.38169,  155.73973,  0.72549,  0.20,  0.82745,  0.50196,  0.87843,  0.81961,  0.52941,  1.00, 1, 0, 0, 0,  0.54118,  0.45882,  0.00,  0.00,  0.31055,  0.43726,  1.00,  1.00,  1.00,  1.00
4940, 12391,  9.06144,  5.61279,  154.33345,  0.73333,  0.20784,  0.83137,  0.50196,  0.88627,  0.81176,  0.49412,  1.00, 1, 0, 0, 0,  0.7098,  0.2902,  0.00,  0.00,  0.0441,  0.43726,  1.00,  1.00,  1.00,  1.00
4941, 12390,  10.28734,  4.04527,  154.79446,  0.73725,  0.20784,  0.82745,  0.50196,  0.90588,  0.78431,  0.4549,  1.00, 1, 0, 0, 0,  0.76078,  0.23922,  0.00,  0.00,  0.30737,  0.49146,  1.00,  1.00,  1.00,  1.00
4942, 12392,  10.04234,  4.38169,  155.73973,  0.72549,  0.20,  0.82745,  0.50196,  0.87843,  0.81961,  0.52941,  1.00, 1, 0, 0, 0,  0.54118,  0.45882,  0.00,  0.00,  0.31055,  0.43726,  1.00,  1.00,  1.00,  1.00
4943, 12391,  9.06144,  5.61279,  154.33345,  0.73333,  0.20784,  0.83137,  0.50196,  0.88627,  0.81176,  0.49412,  1.00, 1, 0, 0, 0,  0.7098,  0.2902,  0.00,  0.00,  0.0441,  0.43726,  1.00,  1.00,  1.00,  1.00
4944, 12393,  8.78419,  5.8677,  155.32275,  0.72157,  0.19608,  0.82745,  0.50196,  0.88627,  0.81176,  0.52157,  1.00, 1, 0, 0, 0,  0.54902,  0.45098,  0.00,  0.00,  0.0441,  0.38403,  1.00,  1.00,  1.00,  1.00
4945, 12391,  9.06144,  5.61279,  154.33345,  0.73333,  0.20784,  0.83137,  0.50196,  0.88627,  0.81176,  0.49412,  1.00, 1, 0, 0, 0,  0.7098,  0.2902,  0.00,  0.00,  0.0441,  0.43726,  1.00,  1.00,  1.00,  1.00
4946, 12392,  10.04234,  4.38169,  155.73973,  0.72549,  0.20,  0.82745,  0.50196,  0.87843,  0.81961,  0.52941,  1.00, 1, 0, 0, 0,  0.54118,  0.45882,  0.00,  0.00,  0.31055,  0.43726,  1.00,  1.00,  1.00,  1.00
4947, 12393,  8.78419,  5.8677,  155.32275,  0.72157,  0.19608,  0.82745,  0.50196,  0.88627,  0.81176,  0.52157,  1.00, 1, 0, 0, 0,  0.54902,  0.45098,  0.00,  0.00,  0.0441,  0.38403,  1.00,  1.00,  1.00,  1.00
4948, 12391,  9.06144,  5.61279,  154.33345,  0.73333,  0.20784,  0.83137,  0.50196,  0.88627,  0.81176,  0.49412,  1.00, 1, 0, 0, 0,  0.7098,  0.2902,  0.00,  0.00,  0.0441,  0.43726,  1.00,  1.00,  1.00,  1.00
4949, 12392,  10.04234,  4.38169,  155.73973,  0.72549,  0.20,  0.82745,  0.50196,  0.87843,  0.81961,  0.52941,  1.00, 1, 0, 0, 0,  0.54118,  0.45882,  0.00,  0.00,  0.31055,  0.43726,  1.00,  1.00,  1.00,  1.00
4950, 12392,  10.04234,  4.38169,  155.73973,  0.72549,  0.20,  0.82745,  0.50196,  0.87843,  0.81961,  0.52941,  1.00, 1, 0, 0, 0,  0.54118,  0.45882,  0.00,  0.00,  0.31055,  0.43726,  1.00,  1.00,  1.00,  1.00
4951, 12394,  9.66846,  4.6091,  156.63698,  0.71373,  0.17647,  0.81176,  0.50196,  0.88627,  0.80784,  0.54902,  1.00, 0, 1, 0, 0,  0.6549,  0.3451,  0.00,  0.00,  0.31055,  0.38403,  1.00,  1.00,  1.00,  1.00
4952, 12393,  8.78419,  5.8677,  155.32275,  0.72157,  0.19608,  0.82745,  0.50196,  0.88627,  0.81176,  0.52157,  1.00, 1, 0, 0, 0,  0.54902,  0.45098,  0.00,  0.00,  0.0441,  0.38403,  1.00,  1.00,  1.00,  1.00
4953, 12392,  10.04234,  4.38169,  155.73973,  0.72549,  0.20,  0.82745,  0.50196,  0.87843,  0.81961,  0.52941,  1.00, 1, 0, 0, 0,  0.54118,  0.45882,  0.00,  0.00,  0.31055,  0.43726,  1.00,  1.00,  1.00,  1.00
4954, 12394,  9.66846,  4.6091,  156.63698,  0.71373,  0.17647,  0.81176,  0.50196,  0.88627,  0.80784,  0.54902,  1.00, 0, 1, 0, 0,  0.6549,  0.3451,  0.00,  0.00,  0.31055,  0.38403,  1.00,  1.00,  1.00,  1.00
4955, 12393,  8.78419,  5.8677,  155.32275,  0.72157,  0.19608,  0.82745,  0.50196,  0.88627,  0.81176,  0.52157,  1.00, 1, 0, 0, 0,  0.54902,  0.45098,  0.00,  0.00,  0.0441,  0.38403,  1.00,  1.00,  1.00,  1.00
4956, 12395,  8.38384,  6.35488,  156.76469,  0.7098,  0.16471,  0.80392,  0.50196,  0.90588,  0.78431,  0.53333,  1.00, 0, 1, 0, 0,  0.62353,  0.37647,  0.00,  0.00,  0.0441,  0.28369,  1.00,  1.00,  1.00,  1.00
4957, 12393,  8.78419,  5.8677,  155.32275,  0.72157,  0.19608,  0.82745,  0.50196,  0.88627,  0.81176,  0.52157,  1.00, 1, 0, 0, 0,  0.54902,  0.45098,  0.00,  0.00,  0.0441,  0.38403,  1.00,  1.00,  1.00,  1.00
4958, 12394,  9.66846,  4.6091,  156.63698,  0.71373,  0.17647,  0.81176,  0.50196,  0.88627,  0.80784,  0.54902,  1.00, 0, 1, 0, 0,  0.6549,  0.3451,  0.00,  0.00,  0.31055,  0.38403,  1.00,  1.00,  1.00,  1.00
4959, 12395,  8.38384,  6.35488,  156.76469,  0.7098,  0.16471,  0.80392,  0.50196,  0.90588,  0.78431,  0.53333,  1.00, 0, 1, 0, 0,  0.62353,  0.37647,  0.00,  0.00,  0.0441,  0.28369,  1.00,  1.00,  1.00,  1.00
4960, 12393,  8.78419,  5.8677,  155.32275,  0.72157,  0.19608,  0.82745,  0.50196,  0.88627,  0.81176,  0.52157,  1.00, 1, 0, 0, 0,  0.54902,  0.45098,  0.00,  0.00,  0.0441,  0.38403,  1.00,  1.00,  1.00,  1.00
4961, 12394,  9.66846,  4.6091,  156.63698,  0.71373,  0.17647,  0.81176,  0.50196,  0.88627,  0.80784,  0.54902,  1.00, 0, 1, 0, 0,  0.6549,  0.3451,  0.00,  0.00,  0.31055,  0.38403,  1.00,  1.00,  1.00,  1.00
