VTX, IDX, in_ATTRIBUTE0.x, in_ATTRIBUTE0.y, in_ATTRIBUTE0.z, in_ATTRIBUTE3.x, in_ATTRIBUTE3.y, in_ATTRIBUTE3.z, in_ATTRIBUTE3.w, in_ATTRIBUTE4.x, in_ATTRIBUTE4.y, in_ATTRIBUTE4.z, in_ATTRIBUTE4.w
30797, 8643,  0.88685,  11.19797,  156.20328, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30798, 8643,  0.88685,  11.19797,  156.20328, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30799, 8642,  0.78178,  10.96848,  156.64769, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30800, 8640,  0.53392,  11.31246,  156.89343, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30801, 8643,  0.88685,  11.19797,  156.20328, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30802, 8612,  1.23895,  10.88307,  156.02258, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30803, 8610,  1.05885,  10.69861,  156.43944, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30804, 8640,  0.53392,  11.31246,  156.89343, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30805, 8644,  0.56983,  11.5303,  156.43106, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30806, 8643,  0.88685,  11.19797,  156.20328, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30807, 8612,  1.23895,  10.88307,  156.02258, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30808, 8643,  0.88685,  11.19797,  156.20328, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30809, 8645,  1.02244,  11.306,  155.73509, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30810, 8645,  1.02244,  11.306,  155.73509, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30811, 8643,  0.88685,  11.19797,  156.20328, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30812, 8644,  0.56983,  11.5303,  156.43106, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30813, 8645,  1.02244,  11.306,  155.73509, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30814, 8646,  1.43825,  10.9704,  155.47502, 2, 62, 0, 0,  0.99216,  0.00784,  0.00,  0.00
30815, 8612,  1.23895,  10.88307,  156.02258, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30816, 8608,  1.56698,  10.74316,  155.86778, 2, 62, 0, 0,  0.89412,  0.10588,  0.00,  0.00
30817, 8612,  1.23895,  10.88307,  156.02258, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30818, 8646,  1.43825,  10.9704,  155.47502, 2, 62, 0, 0,  0.99216,  0.00784,  0.00,  0.00
30819, 8644,  0.56983,  11.5303,  156.43106, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30820, 8640,  0.53392,  11.31246,  156.89343, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30821, 8647,  0.27265,  11.5261,  157.0199, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30822, 8641,  0.26354,  11.4151,  157.56108, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30823, 8647,  0.27265,  11.5261,  157.0199, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30824, 8640,  0.53392,  11.31246,  156.89343, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30825, 8646,  1.43825,  10.9704,  155.47502, 2, 62, 0, 0,  0.99216,  0.00784,  0.00,  0.00
30826, 8648,  1.77754,  10.8354,  155.28862, 2, 62, 0, 0,  0.82353,  0.17647,  0.00,  0.00
30827, 8608,  1.56698,  10.74316,  155.86778, 2, 62, 0, 0,  0.89412,  0.10588,  0.00,  0.00
30828, 8534,  2.21622,  10.63503,  155.65645, 2, 62, 0, 0,  0.71765,  0.28235,  0.00,  0.00
30829, 8608,  1.56698,  10.74316,  155.86778, 2, 62, 0, 0,  0.89412,  0.10588,  0.00,  0.00
30830, 8648,  1.77754,  10.8354,  155.28862, 2, 62, 0, 0,  0.82353,  0.17647,  0.00,  0.00
30831, 8648,  1.77754,  10.8354,  155.28862, 2, 62, 0, 0,  0.82353,  0.17647,  0.00,  0.00
30832, 8516,  2.45825,  10.6509,  155.02432, 2, 62, 0, 0,  0.61961,  0.38039,  0.00,  0.00
30833, 8534,  2.21622,  10.63503,  155.65645, 2, 62, 0, 0,  0.71765,  0.28235,  0.00,  0.00
30834, 8516,  2.45825,  10.6509,  155.02432, 2, 62, 0, 0,  0.61961,  0.38039,  0.00,  0.00
30835, 8648,  1.77754,  10.8354,  155.28862, 2, 62, 0, 0,  0.82353,  0.17647,  0.00,  0.00
30836, 8514,  1.77775,  10.8676,  154.86583, 2, 62, 0, 0,  0.86275,  0.13725,  0.00,  0.00
30837, 8649,  1.51078,  10.9616,  154.95732, 2, 62, 0, 0,  0.96863,  0.03137,  0.00,  0.00
30838, 8514,  1.77775,  10.8676,  154.86583, 2, 62, 0, 0,  0.86275,  0.13725,  0.00,  0.00
30839, 8648,  1.77754,  10.8354,  155.28862, 2, 62, 0, 0,  0.82353,  0.17647,  0.00,  0.00
30840, 8648,  1.77754,  10.8354,  155.28862, 2, 62, 0, 0,  0.82353,  0.17647,  0.00,  0.00
30841, 8646,  1.43825,  10.9704,  155.47502, 2, 62, 0, 0,  0.99216,  0.00784,  0.00,  0.00
30842, 8649,  1.51078,  10.9616,  154.95732, 2, 62, 0, 0,  0.96863,  0.03137,  0.00,  0.00
30843, 8512,  1.69264,  10.8928,  154.46689, 2, 62, 0, 0,  0.9098,  0.0902,  0.00,  0.00
30844, 8514,  1.77775,  10.8676,  154.86583, 2, 62, 0, 0,  0.86275,  0.13725,  0.00,  0.00
30845, 8649,  1.51078,  10.9616,  154.95732, 2, 62, 0, 0,  0.96863,  0.03137,  0.00,  0.00
30846, 8650,  1.15243,  11.2124,  155.23723, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30847, 8649,  1.51078,  10.9616,  154.95732, 2, 62, 0, 0,  0.96863,  0.03137,  0.00,  0.00
30848, 8646,  1.43825,  10.9704,  155.47502, 2, 62, 0, 0,  0.99216,  0.00784,  0.00,  0.00
30849, 8646,  1.43825,  10.9704,  155.47502, 2, 62, 0, 0,  0.99216,  0.00784,  0.00,  0.00
30850, 8645,  1.02244,  11.306,  155.73509, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30851, 8650,  1.15243,  11.2124,  155.23723, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30852, 8649,  1.51078,  10.9616,  154.95732, 2, 62, 0, 0,  0.96863,  0.03137,  0.00,  0.00
30853, 8651,  1.47651,  10.9453,  154.62933, 2, 62, 0, 0,  0.97255,  0.02745,  0.00,  0.00
30854, 8512,  1.69264,  10.8928,  154.46689, 2, 62, 0, 0,  0.9098,  0.0902,  0.00,  0.00
30855, 8650,  1.15243,  11.2124,  155.23723, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30856, 8645,  1.02244,  11.306,  155.73509, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30857, 8652,  0.61394,  11.7235,  155.98347, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30858, 8644,  0.56983,  11.5303,  156.43106, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30859, 8652,  0.61394,  11.7235,  155.98347, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30860, 8645,  1.02244,  11.306,  155.73509, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30861, 8650,  1.15243,  11.2124,  155.23723, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30862, 8653,  1.25881,  11.0746,  154.9502, 2, 62, 0, 0,  0.99216,  0.00784,  0.00,  0.00
30863, 8649,  1.51078,  10.9616,  154.95732, 2, 62, 0, 0,  0.96863,  0.03137,  0.00,  0.00
30864, 8653,  1.25881,  11.0746,  154.9502, 2, 62, 0, 0,  0.99216,  0.00784,  0.00,  0.00
30865, 8651,  1.47651,  10.9453,  154.62933, 2, 62, 0, 0,  0.97255,  0.02745,  0.00,  0.00
30866, 8649,  1.51078,  10.9616,  154.95732, 2, 62, 0, 0,  0.96863,  0.03137,  0.00,  0.00
30867, 8652,  0.61394,  11.7235,  155.98347, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30868, 8644,  0.56983,  11.5303,  156.43106, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30869, 8654,  0.28145,  11.7275,  156.5567, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30870, 8647,  0.27265,  11.5261,  157.0199, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30871, 8654,  0.28145,  11.7275,  156.5567, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30872, 8644,  0.56983,  11.5303,  156.43106, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30873, 8512,  1.69264,  10.8928,  154.46689, 2, 62, 0, 0,  0.9098,  0.0902,  0.00,  0.00
30874, 8651,  1.47651,  10.9453,  154.62933, 2, 62, 0, 0,  0.97255,  0.02745,  0.00,  0.00
30875, 8655,  1.23267,  10.9952,  154.47725, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30876, 8655,  1.23267,  10.9952,  154.47725, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30877, 8511,  1.41976,  10.9683,  154.23526, 2, 62, 0, 0,  0.97647,  0.02353,  0.00,  0.00
30878, 8512,  1.69264,  10.8928,  154.46689, 2, 62, 0, 0,  0.9098,  0.0902,  0.00,  0.00
30879, 8656, -1.80888E-6,  11.7935,  156.59711, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30880, 8654,  0.28145,  11.7275,  156.5567, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30881, 8647,  0.27265,  11.5261,  157.0199, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30882, 8647,  0.27265,  11.5261,  157.0199, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30883, 8657, -1.71552E-6,  11.5977,  157.05394, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30884, 8656, -1.80888E-6,  11.7935,  156.59711, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30885, 8658, -1.66621E-6,  11.4943,  157.57742, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30886, 8657, -1.71552E-6,  11.5977,  157.05394, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30887, 8647,  0.27265,  11.5261,  157.0199, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30888, 8647,  0.27265,  11.5261,  157.0199, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30889, 8641,  0.26354,  11.4151,  157.56108, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30890, 8658, -1.66621E-6,  11.4943,  157.57742, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30891, 8659, -1.66783E-6,  11.4977,  158.15552, 2, 53, 0, 0,  0.75294,  0.24706,  0.00,  0.00
30892, 8658, -1.66621E-6,  11.4943,  157.57742, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30893, 8641,  0.26354,  11.4151,  157.56108, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30894, 8660,  0.29824,  11.9368,  156.12561, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30895, 8654,  0.28145,  11.7275,  156.5567, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30896, 8656, -1.80888E-6,  11.7935,  156.59711, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30897, 8654,  0.28145,  11.7275,  156.5567, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30898, 8660,  0.29824,  11.9368,  156.12561, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30899, 8652,  0.61394,  11.7235,  155.98347, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30900, 8656, -1.80888E-6,  11.7935,  156.59711, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30901, 8661, -1.90897E-6,  12.0034,  156.17064, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30902, 8660,  0.29824,  11.9368,  156.12561, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30903, 8641,  0.26354,  11.4151,  157.56108, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30904, 8662,  0.29674,  11.4243,  158.18222, 2, 53, 0, 0,  0.75294,  0.24706,  0.00,  0.00
30905, 8659, -1.66783E-6,  11.4977,  158.15552, 2, 53, 0, 0,  0.75294,  0.24706,  0.00,  0.00
30906, 8663, -1.72858E-6,  11.6251,  158.75072, 2, 53, 0, 0,  0.55294,  0.44706,  0.00,  0.00
30907, 8659, -1.66783E-6,  11.4977,  158.15552, 2, 53, 0, 0,  0.75294,  0.24706,  0.00,  0.00
30908, 8662,  0.29674,  11.4243,  158.18222, 2, 53, 0, 0,  0.75294,  0.24706,  0.00,  0.00
30909, 8638,  0.68564,  11.24466,  158.13586, 2, 53, 0, 0,  0.75294,  0.24706,  0.00,  0.00
30910, 8662,  0.29674,  11.4243,  158.18222, 2, 53, 0, 0,  0.75294,  0.24706,  0.00,  0.00
30911, 8641,  0.26354,  11.4151,  157.56108, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30912, 8662,  0.29674,  11.4243,  158.18222, 2, 53, 0, 0,  0.75294,  0.24706,  0.00,  0.00
30913, 8664,  0.38825,  11.604,  158.79752, 2, 53, 0, 0,  0.55294,  0.44706,  0.00,  0.00
30914, 8663, -1.72858E-6,  11.6251,  158.75072, 2, 53, 0, 0,  0.55294,  0.44706,  0.00,  0.00
30915, 8664,  0.38825,  11.604,  158.79752, 2, 53, 0, 0,  0.55294,  0.44706,  0.00,  0.00
30916, 8662,  0.29674,  11.4243,  158.18222, 2, 53, 0, 0,  0.75294,  0.24706,  0.00,  0.00
30917, 8638,  0.68564,  11.24466,  158.13586, 2, 53, 0, 0,  0.75294,  0.24706,  0.00,  0.00
30918, 8665, -1.80845E-6,  11.7926,  159.44391, 53, 2, 0, 0,  0.63137,  0.36863,  0.00,  0.00
30919, 8663, -1.72858E-6,  11.6251,  158.75072, 2, 53, 0, 0,  0.55294,  0.44706,  0.00,  0.00
30920, 8664,  0.38825,  11.604,  158.79752, 2, 53, 0, 0,  0.55294,  0.44706,  0.00,  0.00
30921, 8638,  0.68564,  11.24466,  158.13586, 2, 53, 0, 0,  0.75294,  0.24706,  0.00,  0.00
30922, 8666,  0.96964,  11.6146,  158.91501, 2, 53, 0, 0,  0.55294,  0.44706,  0.00,  0.00
30923, 8664,  0.38825,  11.604,  158.79752, 2, 53, 0, 0,  0.55294,  0.44706,  0.00,  0.00
30924, 8666,  0.96964,  11.6146,  158.91501, 2, 53, 0, 0,  0.55294,  0.44706,  0.00,  0.00
30925, 8638,  0.68564,  11.24466,  158.13586, 2, 53, 0, 0,  0.75294,  0.24706,  0.00,  0.00
30926, 8637,  1.18051,  11.06483,  158.21515, 2, 53, 63, 0,  0.72157,  0.23529,  0.04314,  0.00
30927, 8664,  0.38825,  11.604,  158.79752, 2, 53, 0, 0,  0.55294,  0.44706,  0.00,  0.00
30928, 8667,  0.52884,  11.7749,  159.46112, 53, 2, 0, 0,  0.63137,  0.36863,  0.00,  0.00
30929, 8665, -1.80845E-6,  11.7926,  159.44391, 53, 2, 0, 0,  0.63137,  0.36863,  0.00,  0.00
30930, 8667,  0.52884,  11.7749,  159.46112, 53, 2, 0, 0,  0.63137,  0.36863,  0.00,  0.00
30931, 8664,  0.38825,  11.604,  158.79752, 2, 53, 0, 0,  0.55294,  0.44706,  0.00,  0.00
30932, 8666,  0.96964,  11.6146,  158.91501, 2, 53, 0, 0,  0.55294,  0.44706,  0.00,  0.00
30933, 8665, -1.80845E-6,  11.7926,  159.44391, 53, 2, 0, 0,  0.63137,  0.36863,  0.00,  0.00
30934, 8667,  0.52884,  11.7749,  159.46112, 53, 2, 0, 0,  0.63137,  0.36863,  0.00,  0.00
30935, 8668,  0.63854,  11.8019,  159.96082, 53, 2, 0, 0,  0.65098,  0.34902,  0.00,  0.00
30936, 8668,  0.63854,  11.8019,  159.96082, 53, 2, 0, 0,  0.65098,  0.34902,  0.00,  0.00
30937, 8669, -1.82757E-6,  11.8327,  159.91711, 53, 2, 0, 0,  0.65098,  0.34902,  0.00,  0.00
30938, 8665, -1.80845E-6,  11.7926,  159.44391, 53, 2, 0, 0,  0.63137,  0.36863,  0.00,  0.00
30939, 8670, -1.83315E-6,  11.8444,  160.49211, 53, 2, 0, 0,  0.60,  0.40,  0.00,  0.00
30940, 8669, -1.82757E-6,  11.8327,  159.91711, 53, 2, 0, 0,  0.65098,  0.34902,  0.00,  0.00
30941, 8668,  0.63854,  11.8019,  159.96082, 53, 2, 0, 0,  0.65098,  0.34902,  0.00,  0.00
30942, 8666,  0.96964,  11.6146,  158.91501, 2, 53, 0, 0,  0.55294,  0.44706,  0.00,  0.00
30943, 8671,  1.10425,  11.784,  159.53131, 53, 2, 0, 0,  0.50196,  0.49804,  0.00,  0.00
30944, 8667,  0.52884,  11.7749,  159.46112, 53, 2, 0, 0,  0.63137,  0.36863,  0.00,  0.00
30945, 8668,  0.63854,  11.8019,  159.96082, 53, 2, 0, 0,  0.65098,  0.34902,  0.00,  0.00
30946, 8672,  0.82675,  11.7957,  160.50632, 53, 2, 0, 0,  0.60,  0.40,  0.00,  0.00
30947, 8670, -1.83315E-6,  11.8444,  160.49211, 53, 2, 0, 0,  0.60,  0.40,  0.00,  0.00
30948, 8673, -1.83506E-6,  11.8484,  161.05951, 53, 2, 0, 0,  0.50588,  0.49412,  0.00,  0.00
30949, 8670, -1.83315E-6,  11.8444,  160.49211, 53, 2, 0, 0,  0.60,  0.40,  0.00,  0.00
30950, 8672,  0.82675,  11.7957,  160.50632, 53, 2, 0, 0,  0.60,  0.40,  0.00,  0.00
30951, 8674,  1.16614,  11.7782,  160.01192, 53, 2, 0, 0,  0.50196,  0.49804,  0.00,  0.00
30952, 8668,  0.63854,  11.8019,  159.96082, 53, 2, 0, 0,  0.65098,  0.34902,  0.00,  0.00
30953, 8667,  0.52884,  11.7749,  159.46112, 53, 2, 0, 0,  0.63137,  0.36863,  0.00,  0.00
30954, 8672,  0.82675,  11.7957,  160.50632, 53, 2, 0, 0,  0.60,  0.40,  0.00,  0.00
30955, 8668,  0.63854,  11.8019,  159.96082, 53, 2, 0, 0,  0.65098,  0.34902,  0.00,  0.00
30956, 8674,  1.16614,  11.7782,  160.01192, 53, 2, 0, 0,  0.50196,  0.49804,  0.00,  0.00
30957, 8667,  0.52884,  11.7749,  159.46112, 53, 2, 0, 0,  0.63137,  0.36863,  0.00,  0.00
30958, 8671,  1.10425,  11.784,  159.53131, 53, 2, 0, 0,  0.50196,  0.49804,  0.00,  0.00
30959, 8674,  1.16614,  11.7782,  160.01192, 53, 2, 0, 0,  0.50196,  0.49804,  0.00,  0.00
30960, 8672,  0.82675,  11.7957,  160.50632, 53, 2, 0, 0,  0.60,  0.40,  0.00,  0.00
30961, 8675,  1.02654,  11.7812,  161.02731, 2, 53, 0, 0,  0.55294,  0.44706,  0.00,  0.00
30962, 8673, -1.83506E-6,  11.8484,  161.05951, 53, 2, 0, 0,  0.50588,  0.49412,  0.00,  0.00
30963, 8676, -1.80020E-6,  11.7753,  162.05891, 2, 53, 0, 0,  0.62353,  0.37647,  0.00,  0.00
30964, 8673, -1.83506E-6,  11.8484,  161.05951, 53, 2, 0, 0,  0.50588,  0.49412,  0.00,  0.00
30965, 8675,  1.02654,  11.7812,  161.02731, 2, 53, 0, 0,  0.55294,  0.44706,  0.00,  0.00
30966, 8674,  1.16614,  11.7782,  160.01192, 53, 2, 0, 0,  0.50196,  0.49804,  0.00,  0.00
30967, 8677,  1.22985,  11.7512,  160.52832, 2, 53, 0, 0,  0.50196,  0.49804,  0.00,  0.00
30968, 8672,  0.82675,  11.7957,  160.50632, 53, 2, 0, 0,  0.60,  0.40,  0.00,  0.00
30969, 8677,  1.22985,  11.7512,  160.52832, 2, 53, 0, 0,  0.50196,  0.49804,  0.00,  0.00
30970, 8675,  1.02654,  11.7812,  161.02731, 2, 53, 0, 0,  0.55294,  0.44706,  0.00,  0.00
30971, 8672,  0.82675,  11.7957,  160.50632, 53, 2, 0, 0,  0.60,  0.40,  0.00,  0.00
30972, 8674,  1.16614,  11.7782,  160.01192, 53, 2, 0, 0,  0.50196,  0.49804,  0.00,  0.00
30973, 8671,  1.10425,  11.784,  159.53131, 53, 2, 0, 0,  0.50196,  0.49804,  0.00,  0.00
30974, 8678,  1.68555,  11.7538,  159.61241, 2, 53, 0, 0,  0.65098,  0.34902,  0.00,  0.00
30975, 8677,  1.22985,  11.7512,  160.52832, 2, 53, 0, 0,  0.50196,  0.49804,  0.00,  0.00
30976, 8674,  1.16614,  11.7782,  160.01192, 53, 2, 0, 0,  0.50196,  0.49804,  0.00,  0.00
30977, 8679,  1.75495,  11.7071,  160.06261, 2, 53, 0, 0,  0.65098,  0.34902,  0.00,  0.00
30978, 8678,  1.68555,  11.7538,  159.61241, 2, 53, 0, 0,  0.65098,  0.34902,  0.00,  0.00
30979, 8679,  1.75495,  11.7071,  160.06261, 2, 53, 0, 0,  0.65098,  0.34902,  0.00,  0.00
30980, 8674,  1.16614,  11.7782,  160.01192, 53, 2, 0, 0,  0.50196,  0.49804,  0.00,  0.00
30981, 8675,  1.02654,  11.7812,  161.02731, 2, 53, 0, 0,  0.55294,  0.44706,  0.00,  0.00
30982, 8677,  1.22985,  11.7512,  160.52832, 2, 53, 0, 0,  0.50196,  0.49804,  0.00,  0.00
30983, 8680,  1.91804,  11.669,  160.51862, 2, 53, 0, 0,  0.65098,  0.34902,  0.00,  0.00
30984, 8679,  1.75495,  11.7071,  160.06261, 2, 53, 0, 0,  0.65098,  0.34902,  0.00,  0.00
30985, 8680,  1.91804,  11.669,  160.51862, 2, 53, 0, 0,  0.65098,  0.34902,  0.00,  0.00
30986, 8677,  1.22985,  11.7512,  160.52832, 2, 53, 0, 0,  0.50196,  0.49804,  0.00,  0.00
30987, 8681,  1.63778,  11.62282,  159.08807, 2, 53, 0, 0,  0.65098,  0.34902,  0.00,  0.00
30988, 8678,  1.68555,  11.7538,  159.61241, 2, 53, 0, 0,  0.65098,  0.34902,  0.00,  0.00
30989, 8671,  1.10425,  11.784,  159.53131, 53, 2, 0, 0,  0.50196,  0.49804,  0.00,  0.00
30990, 8671,  1.10425,  11.784,  159.53131, 53, 2, 0, 0,  0.50196,  0.49804,  0.00,  0.00
30991, 8666,  0.96964,  11.6146,  158.91501, 2, 53, 0, 0,  0.55294,  0.44706,  0.00,  0.00
30992, 8681,  1.63778,  11.62282,  159.08807, 2, 53, 0, 0,  0.65098,  0.34902,  0.00,  0.00
30993, 8681,  1.63778,  11.62282,  159.08807, 2, 53, 0, 0,  0.65098,  0.34902,  0.00,  0.00
30994, 8666,  0.96964,  11.6146,  158.91501, 2, 53, 0, 0,  0.55294,  0.44706,  0.00,  0.00
30995, 8637,  1.18051,  11.06483,  158.21515, 2, 53, 63, 0,  0.72157,  0.23529,  0.04314,  0.00
30996, 8679,  1.75495,  11.7071,  160.06261, 2, 53, 0, 0,  0.65098,  0.34902,  0.00,  0.00
30997, 8678,  1.68555,  11.7538,  159.61241, 2, 53, 0, 0,  0.65098,  0.34902,  0.00,  0.00
30998, 8682,  2.60465,  11.5295,  159.61522, 2, 53, 54, 0,  0.83137,  0.11765,  0.05098,  0.00
30999, 8637,  1.18051,  11.06483,  158.21515, 2, 53, 63, 0,  0.72157,  0.23529,  0.04314,  0.00
31000, 8683,  1.66792,  11.1456,  158.46861, 2, 53, 63, 0,  0.71373,  0.23922,  0.04706,  0.00
31001, 8681,  1.63778,  11.62282,  159.08807, 2, 53, 0, 0,  0.65098,  0.34902,  0.00,  0.00
31002, 8632,  1.92922,  10.8161,  157.88153, 2, 63, 53, 0,  0.53725,  0.45098,  0.01176,  0.00
31003, 8683,  1.66792,  11.1456,  158.46861, 2, 53, 63, 0,  0.71373,  0.23922,  0.04706,  0.00
31004, 8637,  1.18051,  11.06483,  158.21515, 2, 53, 63, 0,  0.72157,  0.23529,  0.04314,  0.00
31005, 8678,  1.68555,  11.7538,  159.61241, 2, 53, 0, 0,  0.65098,  0.34902,  0.00,  0.00
31006, 8681,  1.63778,  11.62282,  159.08807, 2, 53, 0, 0,  0.65098,  0.34902,  0.00,  0.00
31007, 8684,  2.49698,  11.43457,  159.11664, 2, 53, 54, 0,  0.83137,  0.13333,  0.03529,  0.00
31008, 8684,  2.49698,  11.43457,  159.11664, 2, 53, 54, 0,  0.83137,  0.13333,  0.03529,  0.00
31009, 8682,  2.60465,  11.5295,  159.61522, 2, 53, 54, 0,  0.83137,  0.11765,  0.05098,  0.00
31010, 8678,  1.68555,  11.7538,  159.61241, 2, 53, 0, 0,  0.65098,  0.34902,  0.00,  0.00
31011, 8683,  1.66792,  11.1456,  158.46861, 2, 53, 63, 0,  0.71373,  0.23922,  0.04706,  0.00
31012, 8632,  1.92922,  10.8161,  157.88153, 2, 63, 53, 0,  0.53725,  0.45098,  0.01176,  0.00
31013, 8685,  2.23259,  10.95847,  158.14603, 63, 2, 0, 0,  0.62353,  0.37647,  0.00,  0.00
31014, 8629,  2.28536,  10.97997,  158.00711, 63, 2, 0, 0,  0.89804,  0.10196,  0.00,  0.00
31015, 8685,  2.23259,  10.95847,  158.14603, 63, 2, 0, 0,  0.62353,  0.37647,  0.00,  0.00
31016, 8632,  1.92922,  10.8161,  157.88153, 2, 63, 53, 0,  0.53725,  0.45098,  0.01176,  0.00
31017, 8681,  1.63778,  11.62282,  159.08807, 2, 53, 0, 0,  0.65098,  0.34902,  0.00,  0.00
31018, 8683,  1.66792,  11.1456,  158.46861, 2, 53, 63, 0,  0.71373,  0.23922,  0.04706,  0.00
31019, 8686,  2.30763,  11.19326,  158.67654, 2, 53, 63, 0,  0.80392,  0.14902,  0.04706,  0.00
31020, 8686,  2.30763,  11.19326,  158.67654, 2, 53, 63, 0,  0.80392,  0.14902,  0.04706,  0.00
31021, 8683,  1.66792,  11.1456,  158.46861, 2, 53, 63, 0,  0.71373,  0.23922,  0.04706,  0.00
31022, 8685,  2.23259,  10.95847,  158.14603, 63, 2, 0, 0,  0.62353,  0.37647,  0.00,  0.00
31023, 8684,  2.49698,  11.43457,  159.11664, 2, 53, 54, 0,  0.83137,  0.13333,  0.03529,  0.00
31024, 8681,  1.63778,  11.62282,  159.08807, 2, 53, 0, 0,  0.65098,  0.34902,  0.00,  0.00
31025, 8686,  2.30763,  11.19326,  158.67654, 2, 53, 63, 0,  0.80392,  0.14902,  0.04706,  0.00
31026, 8687,  2.91434,  11.00907,  158.41313, 63, 2, 0, 0,  0.61961,  0.38039,  0.00,  0.00
31027, 8685,  2.23259,  10.95847,  158.14603, 63, 2, 0, 0,  0.62353,  0.37647,  0.00,  0.00
31028, 8629,  2.28536,  10.97997,  158.00711, 63, 2, 0, 0,  0.89804,  0.10196,  0.00,  0.00
31029, 8686,  2.30763,  11.19326,  158.67654, 2, 53, 63, 0,  0.80392,  0.14902,  0.04706,  0.00
31030, 8685,  2.23259,  10.95847,  158.14603, 63, 2, 0, 0,  0.62353,  0.37647,  0.00,  0.00
31031, 8687,  2.91434,  11.00907,  158.41313, 63, 2, 0, 0,  0.61961,  0.38039,  0.00,  0.00
