VTX, IDX, position.x, position.y, position.z, blendWeights.x, blendWeights.y, blendWeights.z, blendWeights.w, blendIndices.x, blendIndices.y, blendIndices.z, blendIndices.w, texcoord0.x, texcoord0.y
18570, 2474, -0.55558,  21.31487,  0.18333,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.05583,  0.82362
18571, 2475, -0.51315,  21.35725,  0.19606,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.06563,  0.76225
18572, 2477, -0.63577,  21.71933,  0.00523,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.08326,  0.76225
18573, 2477, -0.63577,  21.71933,  0.00523,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.08326,  0.76225
18574, 2476, -0.70536,  21.68098, -0.00214,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.08326,  0.82362
18575, 2474, -0.55558,  21.31487,  0.18333,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.05583,  0.82362
18576, 2476, -0.70536,  21.68098, -0.00214,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.08326,  0.82362
18577, 2477, -0.63577,  21.71933,  0.00523,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.08326,  0.76225
18578, 2479, -0.74481,  21.94133, -0.28278,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.10403,  0.76225
18579, 2479, -0.74481,  21.94133, -0.28278,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.10403,  0.76225
18580, 2478, -0.83136,  21.9044, -0.2635,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.10403,  0.82362
18581, 2476, -0.70536,  21.68098, -0.00214,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.08326,  0.82362
18582, 2478, -0.83136,  21.9044, -0.2635,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.10403,  0.82362
18583, 2479, -0.74481,  21.94133, -0.28278,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.10403,  0.76225
18584, 2481, -0.79511,  22.03711, -0.5801,  0.70556,  0.29444,  0.00,  0.00, 0, 2, 2, 2,  0.12014,  0.76225
18585, 2481, -0.79511,  22.03711, -0.5801,  0.70556,  0.29444,  0.00,  0.00, 0, 2, 2, 2,  0.12014,  0.76225
18586, 2480, -0.88348,  21.98549, -0.56502,  0.69457,  0.30543,  0.00,  0.00, 0, 2, 2, 2,  0.12014,  0.82362
18587, 2478, -0.83136,  21.9044, -0.2635,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.10403,  0.82362
18588, 2480, -0.88348,  21.98549, -0.56502,  0.69457,  0.30543,  0.00,  0.00, 0, 2, 2, 2,  0.12014,  0.82362
18589, 2481, -0.79511,  22.03711, -0.5801,  0.70556,  0.29444,  0.00,  0.00, 0, 2, 2, 2,  0.12014,  0.76225
18590, 2483, -0.79549,  22.03021, -0.92455,  0.64019,  0.33075,  0.02906,  0.00, 0, 2, 3, 3,  0.13823,  0.76225
18591, 2483, -0.79549,  22.03021, -0.92455,  0.64019,  0.33075,  0.02906,  0.00, 0, 2, 3, 3,  0.13823,  0.76225
18592, 2482, -0.89611,  21.95644, -0.885,  0.64161,  0.33075,  0.02764,  0.00, 0, 2, 3, 3,  0.13823,  0.82362
18593, 2480, -0.88348,  21.98549, -0.56502,  0.69457,  0.30543,  0.00,  0.00, 0, 2, 2, 2,  0.12014,  0.82362
18594, 2482, -0.89611,  21.95644, -0.885,  0.64161,  0.33075,  0.02764,  0.00, 0, 2, 3, 3,  0.13823,  0.82362
18595, 2483, -0.79549,  22.03021, -0.92455,  0.64019,  0.33075,  0.02906,  0.00, 0, 2, 3, 3,  0.13823,  0.76225
18596, 2485, -0.75228,  21.95873, -1.26248,  0.53375,  0.43657,  0.02968,  0.00, 0, 2, 3, 3,  0.15236,  0.76225
18597, 2485, -0.75228,  21.95873, -1.26248,  0.53375,  0.43657,  0.02968,  0.00, 0, 2, 3, 3,  0.15236,  0.76225
18598, 2484, -0.86225,  21.85509, -1.19825,  0.5162,  0.453,  0.0308,  0.00, 0, 2, 3, 3,  0.15236,  0.82362
18599, 2482, -0.89611,  21.95644, -0.885,  0.64161,  0.33075,  0.02764,  0.00, 0, 2, 3, 3,  0.13823,  0.82362
18600, 2484, -0.86225,  21.85509, -1.19825,  0.5162,  0.453,  0.0308,  0.00, 0, 2, 3, 3,  0.15236,  0.82362
18601, 2485, -0.75228,  21.95873, -1.26248,  0.53375,  0.43657,  0.02968,  0.00, 0, 2, 3, 3,  0.15236,  0.76225
18602, 2487, -0.69281,  21.75121, -1.69178,  0.39877,  0.42439,  0.17683,  0.00, 0, 2, 3, 3,  0.17336,  0.76225
18603, 2487, -0.69281,  21.75121, -1.69178,  0.39877,  0.42439,  0.17683,  0.00, 0, 2, 3, 3,  0.17336,  0.76225
18604, 2486, -0.81057,  21.62848, -1.6383,  0.42625,  0.4011,  0.17265,  0.00, 0, 2, 3, 3,  0.17336,  0.82362
18605, 2484, -0.86225,  21.85509, -1.19825,  0.5162,  0.453,  0.0308,  0.00, 0, 2, 3, 3,  0.15236,  0.82362
18606, 2486, -0.81057,  21.62848, -1.6383,  0.42625,  0.4011,  0.17265,  0.00, 0, 2, 3, 3,  0.17336,  0.82362
18607, 2487, -0.69281,  21.75121, -1.69178,  0.39877,  0.42439,  0.17683,  0.00, 0, 2, 3, 3,  0.17336,  0.76225
18608, 2489, -0.56507,  21.39673, -1.9253,  0.31763,  0.42209,  0.26028,  0.00, 0, 2, 3, 3,  0.201,  0.76225
18609, 2489, -0.56507,  21.39673, -1.9253,  0.31763,  0.42209,  0.26028,  0.00, 0, 2, 3, 3,  0.201,  0.76225
18610, 2488, -0.6952,  21.31958, -1.82854,  0.29222,  0.42409,  0.28369,  0.00, 0, 2, 3, 3,  0.19874,  0.82362
18611, 2486, -0.81057,  21.62848, -1.6383,  0.42625,  0.4011,  0.17265,  0.00, 0, 2, 3, 3,  0.17336,  0.82362
18612, 2488, -0.6952,  21.31958, -1.82854,  0.29222,  0.42409,  0.28369,  0.00, 0, 2, 3, 3,  0.19874,  0.82362
18613, 2489, -0.56507,  21.39673, -1.9253,  0.31763,  0.42209,  0.26028,  0.00, 0, 2, 3, 3,  0.201,  0.76225
18614, 2497, -0.39955,  20.94692, -2.06784,  0.19407,  0.37029,  0.43564,  0.00, 0, 2, 3, 3,  0.23436,  0.76225
18615, 2497, -0.39955,  20.94692, -2.06784,  0.19407,  0.37029,  0.43564,  0.00, 0, 2, 3, 3,  0.23436,  0.76225
18616, 2494, -0.53612,  20.86286, -1.96655,  0.20878,  0.36353,  0.42769,  0.00, 0, 2, 3, 3,  0.23519,  0.82362
18617, 2488, -0.6952,  21.31958, -1.82854,  0.29222,  0.42409,  0.28369,  0.00, 0, 2, 3, 3,  0.19874,  0.82362
18618, 2494, -0.53612,  20.86286, -1.96655,  0.20878,  0.36353,  0.42769,  0.00, 0, 2, 3, 3,  0.23519,  0.82362
18619, 2497, -0.39955,  20.94692, -2.06784,  0.19407,  0.37029,  0.43564,  0.00, 0, 2, 3, 3,  0.23436,  0.76225
18620, 2496, -0.19502,  20.34559, -2.10799,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.25721,  0.76225
18621, 2496, -0.19502,  20.34559, -2.10799,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.25721,  0.76225
18622, 2495, -0.35255,  20.30305, -2.02596,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.25721,  0.82362
18623, 2494, -0.53612,  20.86286, -1.96655,  0.20878,  0.36353,  0.42769,  0.00, 0, 2, 3, 3,  0.23519,  0.82362
18624, 2495, -0.35255,  20.30305, -2.02596,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.25721,  0.82362
18625, 2496, -0.19502,  20.34559, -2.10799,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.25721,  0.76225
18626, 2493, -0.12498,  19.97798, -2.07984,  0.25,  0.75,  0.00,  0.00, 2, 3, 3, 3,  0.29338,  0.76225
18627, 2493, -0.12498,  19.97798, -2.07984,  0.25,  0.75,  0.00,  0.00, 2, 3, 3, 3,  0.29338,  0.76225
18628, 2490, -0.27935,  19.95689, -2.00044,  0.25,  0.75,  0.00,  0.00, 2, 3, 3, 3,  0.29338,  0.82362
18629, 2495, -0.35255,  20.30305, -2.02596,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.25721,  0.82362
18630, 2490, -0.27935,  19.95689, -2.00044,  0.25,  0.75,  0.00,  0.00, 2, 3, 3, 3,  0.29338,  0.82362
18631, 2493, -0.12498,  19.97798, -2.07984,  0.25,  0.75,  0.00,  0.00, 2, 3, 3, 3,  0.29338,  0.76225
18632, 2492, -0.06891,  19.53573, -1.98608,  0.10,  0.78811,  0.11189,  0.00, 2, 3, 4, 4,  0.32968,  0.76225
18633, 2492, -0.06891,  19.53573, -1.98608,  0.10,  0.78811,  0.11189,  0.00, 2, 3, 4, 4,  0.32968,  0.76225
18634, 2491, -0.18511,  19.48846, -1.93135,  0.10,  0.78811,  0.11189,  0.00, 2, 3, 4, 4,  0.32968,  0.82362
18635, 2490, -0.27935,  19.95689, -2.00044,  0.25,  0.75,  0.00,  0.00, 2, 3, 3, 3,  0.29338,  0.82362
18636, 2491, -0.18511,  19.48846, -1.93135,  0.10,  0.78811,  0.11189,  0.00, 2, 3, 4, 4,  0.32968,  0.82362
18637, 2492, -0.06891,  19.53573, -1.98608,  0.10,  0.78811,  0.11189,  0.00, 2, 3, 4, 4,  0.32968,  0.76225
18638, 2499, -0.06171,  18.9754, -1.93885,  0.45,  0.45,  0.10,  0.00, 3, 4, 5, 5,  0.36709,  0.76225
18639, 2499, -0.06171,  18.9754, -1.93885,  0.45,  0.45,  0.10,  0.00, 3, 4, 5, 5,  0.36709,  0.76225
18640, 2498, -0.13411,  18.95396, -1.89692,  0.45,  0.45,  0.10,  0.00, 3, 4, 5, 5,  0.36709,  0.82362
18641, 2491, -0.18511,  19.48846, -1.93135,  0.10,  0.78811,  0.11189,  0.00, 2, 3, 4, 4,  0.32968,  0.82362
18642, 2498, -0.13411,  18.95396, -1.89692,  0.45,  0.45,  0.10,  0.00, 3, 4, 5, 5,  0.36709,  0.82362
18643, 2499, -0.06171,  18.9754, -1.93885,  0.45,  0.45,  0.10,  0.00, 3, 4, 5, 5,  0.36709,  0.76225
18644, 2500, -0.12754,  18.38073, -2.00425,  0.075,  0.675,  0.25,  0.00, 3, 4, 5, 5,  0.40498,  0.78882
18645, 4143, -0.32612,  20.92401,  0.07796,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.0204,  0.76995
18646, 4144, -0.28876,  20.94881,  0.13963,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.0204,  0.82628
18647, 4146, -0.42255,  21.23355,  0.08767,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.03314,  0.82628
18648, 4146, -0.42255,  21.23355,  0.08767,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.03314,  0.82628
18649, 4145, -0.46297,  21.20404,  0.01859,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.03314,  0.76995
18650, 4143, -0.32612,  20.92401,  0.07796,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.0204,  0.76995
18651, 4141, -0.14326,  20.66322,  0.16796,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.00876,  0.82628
18652, 4144, -0.28876,  20.94881,  0.13963,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.0204,  0.82628
18653, 4143, -0.32612,  20.92401,  0.07796,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.0204,  0.76995
18654, 4143, -0.32612,  20.92401,  0.07796,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.0204,  0.76995
18655, 4142, -0.13231,  20.66649,  0.12364,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.01154,  0.76995
18656, 4141, -0.14326,  20.66322,  0.16796,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.00876,  0.82628
18657, 4145, -0.46297,  21.20404,  0.01859,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.03314,  0.76995
18658, 4146, -0.42255,  21.23355,  0.08767,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.03314,  0.82628
18659, 4148, -0.5422,  21.52338, -0.05584,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.04058,  0.82628
18660, 4148, -0.5422,  21.52338, -0.05584,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.04058,  0.82628
18661, 4147, -0.57586,  21.45595, -0.11034,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.04058,  0.76995
18662, 4145, -0.46297,  21.20404,  0.01859,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.03314,  0.76995
18663, 4147, -0.57586,  21.45595, -0.11034,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.04058,  0.76995
18664, 4148, -0.5422,  21.52338, -0.05584,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.04058,  0.82628
18665, 4150, -0.58676,  21.66643, -0.23913,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.04757,  0.82646
18666, 4150, -0.58676,  21.66643, -0.23913,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.04757,  0.82646
18667, 4149, -0.62534,  21.55485, -0.24375,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.04757,  0.77012
18668, 4147, -0.57586,  21.45595, -0.11034,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.04058,  0.76995
18669, 4149, -0.62534,  21.55485, -0.24375,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.04757,  0.77012
18670, 4150, -0.58676,  21.66643, -0.23913,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.04757,  0.82646
18671, 4152, -0.61348,  21.72806, -0.4568,  0.6853,  0.3147,  0.00,  0.00, 0, 2, 2, 2,  0.05397,  0.82646
18672, 4152, -0.61348,  21.72806, -0.4568,  0.6853,  0.3147,  0.00,  0.00, 0, 2, 2, 2,  0.05397,  0.82646
18673, 4151, -0.64084,  21.6132, -0.40169,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.05397,  0.77012
18674, 4149, -0.62534,  21.55485, -0.24375,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.04757,  0.77012
18675, 4151, -0.64084,  21.6132, -0.40169,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.05397,  0.77012
18676, 4152, -0.61348,  21.72806, -0.4568,  0.6853,  0.3147,  0.00,  0.00, 0, 2, 2, 2,  0.05397,  0.82646
18677, 4154, -0.64071,  21.71225, -0.70263,  0.64059,  0.33075,  0.02866,  0.00, 0, 2, 3, 3,  0.11053,  0.82646
18678, 4154, -0.64071,  21.71225, -0.70263,  0.64059,  0.33075,  0.02866,  0.00, 0, 2, 3, 3,  0.11053,  0.82646
18679, 4153, -0.66762,  21.6152, -0.59979,  0.63699,  0.33075,  0.03226,  0.00, 0, 2, 3, 3,  0.11053,  0.77012
18680, 4151, -0.64084,  21.6132, -0.40169,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.05397,  0.77012
18681, 4153, -0.66762,  21.6152, -0.59979,  0.63699,  0.33075,  0.03226,  0.00, 0, 2, 3, 3,  0.11053,  0.77012
18682, 4154, -0.64071,  21.71225, -0.70263,  0.64059,  0.33075,  0.02866,  0.00, 0, 2, 3, 3,  0.11053,  0.82646
18683, 4156, -0.64177,  21.63296, -0.89691,  0.5728,  0.40,  0.0272,  0.00, 0, 2, 3, 3,  0.15989,  0.82646
18684, 4156, -0.64177,  21.63296, -0.89691,  0.5728,  0.40,  0.0272,  0.00, 0, 2, 3, 3,  0.15989,  0.82646
18685, 4155, -0.66815,  21.55477, -0.76976,  0.57178,  0.40,  0.02822,  0.00, 0, 2, 3, 3,  0.15989,  0.77012
18686, 4153, -0.66762,  21.6152, -0.59979,  0.63699,  0.33075,  0.03226,  0.00, 0, 2, 3, 3,  0.11053,  0.77012
18687, 4155, -0.66815,  21.55477, -0.76976,  0.57178,  0.40,  0.02822,  0.00, 0, 2, 3, 3,  0.15989,  0.77012
18688, 4156, -0.64177,  21.63296, -0.89691,  0.5728,  0.40,  0.0272,  0.00, 0, 2, 3, 3,  0.15989,  0.82646
18689, 4158, -0.61657,  21.45014, -1.1218,  0.46621,  0.50577,  0.02802,  0.00, 0, 2, 3, 3,  0.22724,  0.82646
18690, 4158, -0.61657,  21.45014, -1.1218,  0.46621,  0.50577,  0.02802,  0.00, 0, 2, 3, 3,  0.22724,  0.82646
18691, 4157, -0.64404,  21.40788, -0.99054,  0.46245,  0.50933,  0.02822,  0.00, 0, 2, 3, 3,  0.22724,  0.77012
18692, 4155, -0.66815,  21.55477, -0.76976,  0.57178,  0.40,  0.02822,  0.00, 0, 2, 3, 3,  0.15989,  0.77012
18693, 4157, -0.64404,  21.40788, -0.99054,  0.46245,  0.50933,  0.02822,  0.00, 0, 2, 3, 3,  0.22724,  0.77012
18694, 4158, -0.61657,  21.45014, -1.1218,  0.46621,  0.50577,  0.02802,  0.00, 0, 2, 3, 3,  0.22724,  0.82646
18695, 4160, -0.56124,  21.02015, -1.35691,  0.35487,  0.4382,  0.20693,  0.00, 0, 2, 3, 3,  0.29129,  0.82646
18696, 4160, -0.56124,  21.02015, -1.35691,  0.35487,  0.4382,  0.20693,  0.00, 0, 2, 3, 3,  0.29129,  0.82646
18697, 4159, -0.58574,  21.03423, -1.2351,  0.35889,  0.44478,  0.19632,  0.00, 0, 2, 3, 3,  0.29129,  0.77012
18698, 4157, -0.64404,  21.40788, -0.99054,  0.46245,  0.50933,  0.02822,  0.00, 0, 2, 3, 3,  0.22724,  0.77012
18699, 4159, -0.58574,  21.03423, -1.2351,  0.35889,  0.44478,  0.19632,  0.00, 0, 2, 3, 3,  0.29129,  0.77012
18700, 4160, -0.56124,  21.02015, -1.35691,  0.35487,  0.4382,  0.20693,  0.00, 0, 2, 3, 3,  0.29129,  0.82646
18701, 4162, -0.48313,  20.57632, -1.39909,  0.25,  0.34459,  0.40541,  0.00, 0, 2, 3, 3,  0.36622,  0.82646
18702, 4162, -0.48313,  20.57632, -1.39909,  0.25,  0.34459,  0.40541,  0.00, 0, 2, 3, 3,  0.36622,  0.82646
18703, 4161, -0.49682,  20.57355, -1.32974,  0.25,  0.34459,  0.40541,  0.00, 0, 2, 3, 3,  0.36622,  0.77012
18704, 4159, -0.58574,  21.03423, -1.2351,  0.35889,  0.44478,  0.19632,  0.00, 0, 2, 3, 3,  0.29129,  0.77012
18705, 4161, -0.49682,  20.57355, -1.32974,  0.25,  0.34459,  0.40541,  0.00, 0, 2, 3, 3,  0.36622,  0.77012
18706, 4162, -0.48313,  20.57632, -1.39909,  0.25,  0.34459,  0.40541,  0.00, 0, 2, 3, 3,  0.36622,  0.82646
18707, 4185, -0.39904,  20.15264, -1.44169,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.42965,  0.79698
18708, 6892,  0.20172,  21.07138,  0.32666,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.22838,  0.9211
18709, 7103,  0.06574,  20.622,  0.27786,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.21514,  0.93381
18710, 7102,  0.12212,  20.62981,  0.20676,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.21629,  0.9072
18711, 7102,  0.12212,  20.62981,  0.20676,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.21629,  0.9072
18712, 6891,  0.32651,  21.0235,  0.23676,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.2293,  0.87133
18713, 6892,  0.20172,  21.07138,  0.32666,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.22838,  0.9211
18714, 6890,  0.49926,  21.50036,  0.18729,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.24574,  0.87796
18715, 6893,  0.33594,  21.60868,  0.27505,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.24461,  0.9211
18716, 6892,  0.20172,  21.07138,  0.32666,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.22838,  0.9211
18717, 6892,  0.20172,  21.07138,  0.32666,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.22838,  0.9211
18718, 6891,  0.32651,  21.0235,  0.23676,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.2293,  0.87133
18719, 6890,  0.49926,  21.50036,  0.18729,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.24574,  0.87796
18720, 6894,  0.64237,  21.76368, -0.0875,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.25566,  0.87199
18721, 6895,  0.47996,  21.96623, -0.02613,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.25605,  0.9211
18722, 6893,  0.33594,  21.60868,  0.27505,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.24461,  0.9211
18723, 6893,  0.33594,  21.60868,  0.27505,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.24461,  0.9211
18724, 6890,  0.49926,  21.50036,  0.18729,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.24574,  0.87796
18725, 6894,  0.64237,  21.76368, -0.0875,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.25566,  0.87199
18726, 6895,  0.47996,  21.96623, -0.02613,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.25605,  0.9211
18727, 6894,  0.64237,  21.76368, -0.0875,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.25566,  0.87199
18728, 6897,  0.703,  21.91592, -0.36158,  0.73889,  0.26111,  0.00,  0.00, 0, 2, 2, 2,  0.26436,  0.87199
18729, 6897,  0.703,  21.91592, -0.36158,  0.73889,  0.26111,  0.00,  0.00, 0, 2, 2, 2,  0.26436,  0.87199
18730, 6898,  0.51518,  22.11286, -0.2949,  0.75,  0.25,  0.00,  0.00, 0, 2, 2, 2,  0.26357,  0.9211
18731, 6895,  0.47996,  21.96623, -0.02613,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.25605,  0.9211
18732, 6898,  0.51518,  22.11286, -0.2949,  0.75,  0.25,  0.00,  0.00, 0, 2, 2, 2,  0.26357,  0.9211
18733, 6897,  0.703,  21.91592, -0.36158,  0.73889,  0.26111,  0.00,  0.00, 0, 2, 2, 2,  0.26436,  0.87199
18734, 6896,  0.75179,  21.98653, -0.71641,  0.64357,  0.32789,  0.02854,  0.00, 0, 2, 3, 3,  0.27415,  0.87104
18735, 6896,  0.75179,  21.98653, -0.71641,  0.64357,  0.32789,  0.02854,  0.00, 0, 2, 3, 3,  0.27415,  0.87104
18736, 6899,  0.58314,  22.20213, -0.71255,  0.64058,  0.33075,  0.02867,  0.00, 0, 2, 3, 3,  0.27425,  0.91554
18737, 6898,  0.51518,  22.11286, -0.2949,  0.75,  0.25,  0.00,  0.00, 0, 2, 2, 2,  0.26357,  0.9211
18738, 6900,  0.63067,  22.16476, -1.10292,  0.54785,  0.42336,  0.02878,  0.00, 0, 2, 3, 3,  0.28254,  0.9211
18739, 6899,  0.58314,  22.20213, -0.71255,  0.64058,  0.33075,  0.02867,  0.00, 0, 2, 3, 3,  0.27425,  0.91554
18740, 6896,  0.75179,  21.98653, -0.71641,  0.64357,  0.32789,  0.02854,  0.00, 0, 2, 3, 3,  0.27415,  0.87104
18741, 6896,  0.75179,  21.98653, -0.71641,  0.64357,  0.32789,  0.02854,  0.00, 0, 2, 3, 3,  0.27415,  0.87104
18742, 6901,  0.82853,  21.88956, -0.97685,  0.54671,  0.42443,  0.02886,  0.00, 0, 2, 3, 3,  0.28254,  0.87199
18743, 6900,  0.63067,  22.16476, -1.10292,  0.54785,  0.42336,  0.02878,  0.00, 0, 2, 3, 3,  0.28254,  0.9211
18744, 7040,  0.70722,  21.95211, -1.42665,  0.44618,  0.52475,  0.02907,  0.00, 0, 2, 3, 3,  0.28931,  0.9211
18745, 6900,  0.63067,  22.16476, -1.10292,  0.54785,  0.42336,  0.02878,  0.00, 0, 2, 3, 3,  0.28254,  0.9211
18746, 6901,  0.82853,  21.88956, -0.97685,  0.54671,  0.42443,  0.02886,  0.00, 0, 2, 3, 3,  0.28254,  0.87199
18747, 6901,  0.82853,  21.88956, -0.97685,  0.54671,  0.42443,  0.02886,  0.00, 0, 2, 3, 3,  0.28254,  0.87199
18748, 7039,  0.87846,  21.71948, -1.18215,  0.45099,  0.5202,  0.02882,  0.00, 0, 2, 3, 3,  0.28931,  0.87199
18749, 7040,  0.70722,  21.95211, -1.42665,  0.44618,  0.52475,  0.02907,  0.00, 0, 2, 3, 3,  0.28931,  0.9211
18750, 6904,  0.90356,  21.33536, -1.52977,  0.34823,  0.45564,  0.19613,  0.00, 0, 2, 3, 3,  0.30575,  0.87199
18751, 6905,  0.83367,  21.50992, -1.83392,  0.3502,  0.45426,  0.19554,  0.00, 0, 2, 3, 3,  0.30575,  0.9211
18752, 7040,  0.70722,  21.95211, -1.42665,  0.44618,  0.52475,  0.02907,  0.00, 0, 2, 3, 3,  0.28931,  0.9211
18753, 7040,  0.70722,  21.95211, -1.42665,  0.44618,  0.52475,  0.02907,  0.00, 0, 2, 3, 3,  0.28931,  0.9211
18754, 7039,  0.87846,  21.71948, -1.18215,  0.45099,  0.5202,  0.02882,  0.00, 0, 2, 3, 3,  0.28931,  0.87199
18755, 6904,  0.90356,  21.33536, -1.52977,  0.34823,  0.45564,  0.19613,  0.00, 0, 2, 3, 3,  0.30575,  0.87199
18756, 6902,  0.91553,  20.91822, -1.97589,  0.24904,  0.34328,  0.40768,  0.00, 0, 2, 3, 3,  0.32668,  0.9211
18757, 6905,  0.83367,  21.50992, -1.83392,  0.3502,  0.45426,  0.19554,  0.00, 0, 2, 3, 3,  0.30575,  0.9211
18758, 6904,  0.90356,  21.33536, -1.52977,  0.34823,  0.45564,  0.19613,  0.00, 0, 2, 3, 3,  0.30575,  0.87199
18759, 6904,  0.90356,  21.33536, -1.52977,  0.34823,  0.45564,  0.19613,  0.00, 0, 2, 3, 3,  0.30575,  0.87199
18760, 6903,  0.98154,  20.82869, -1.75687,  0.24873,  0.34284,  0.40844,  0.00, 0, 2, 3, 3,  0.32668,  0.87199
18761, 6902,  0.91553,  20.91822, -1.97589,  0.24904,  0.34328,  0.40768,  0.00, 0, 2, 3, 3,  0.32668,  0.9211
18762, 6902,  0.91553,  20.91822, -1.97589,  0.24904,  0.34328,  0.40768,  0.00, 0, 2, 3, 3,  0.32668,  0.9211
18763, 6903,  0.98154,  20.82869, -1.75687,  0.24873,  0.34284,  0.40844,  0.00, 0, 2, 3, 3,  0.32668,  0.87199
18764, 6907,  0.99392,  20.249, -1.86352,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.34202,  0.87199
18765, 6907,  0.99392,  20.249, -1.86352,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.34202,  0.87199
18766, 6906,  0.99484,  20.32371, -2.08309,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.34202,  0.9211
